file_name, minor, major, total, ownership, num_of_bugs
lucene/test-framework/src/java/org/apache/lucene/index/package.html,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/search/similarities/BaseSimilarityTestCase.java,0, 2, 2, 66.67%, 0
dev-tools/maven/solr/contrib/analysis-extras/pom.xml.template,0, 3, 3, 88.24%, 0
solr/contrib/dataimporthandler/README.txt,0, 1, 1, 100.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestParallelTermEnum.java,0, 5, 5, 42.86%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/core/urls.from.random.text.with.urls.txt,0, 1, 1, 100.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestCrashCausesCorruptIndex.java,0, 5, 5, 33.33%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/HyphenatedWordsFilter.java,0, 2, 2, 50.0%, 0
solr/contrib/analysis-extras/lib/icu4j-4.8.1.1.jar.sha1,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/index/IndexWriterConfig.java,0, 7, 7, 30.0%, 0
lucene/core/src/test/org/apache/lucene/analysis/TestMockAnalyzer.java,0, 4, 4, 25.0%, 0
solr/core/src/java/org/apache/solr/schema/IntField.java,0, 4, 4, 33.33%, 0
lucene/core/src/java/org/apache/lucene/search/MultiTermQuery.java,0, 5, 5, 20.0%, 0
solr/core/src/test/org/apache/solr/schema/OpenExchangeRatesOrgProviderTest.java,0, 3, 3, 33.33%, 0
lucene/core/src/java/org/apache/lucene/codecs/sep/SepDocValuesConsumer.java,0, 5, 5, 50.0%, 0
solr/core/src/test-files/solr/conf/xslt/xsl-update-handler-test.xsl,0, 1, 1, 100.0%, 0
solr/contrib/extraction/lib/dom4j-NOTICE.txt,0, 1, 1, 100.0%, 0
lucene/analysis/stempel/src/java/org/egothor/stemmer/Compile.java,0, 1, 1, 100.0%, 0
lucene/demo/src/test/org/apache/lucene/demo/test-files/docs/cpl1.0.txt,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene40/package.html,0, 2, 2, 85.71%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/precedence/processors/PrecedenceQueryNodeProcessorPipeline.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestCustomSearcherSort.java,0, 4, 4, 25.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestSimilarityProvider.java,0, 4, 4, 40.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/PatternParser.java,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/index/categorypolicy/OrdinalPolicy.java,0, 2, 2, 50.0%, 0
lucene/sandbox/src/java/overview.html,0, 1, 1, 100.0%, 0
lucene/misc/src/java/org/apache/lucene/misc/doc-files/ss.baselineTf.svg,0, 1, 1, 100.0%, 0
lucene/core/src/test/org/apache/lucene/search/payloads/PayloadHelper.java,0, 5, 5, 20.0%, 0
solr/contrib/uima/lib/OpenCalaisAnnotator-2.3.1.jar.sha1,0, 1, 1, 100.0%, 0
solr/contrib/extraction/lib/fontbox-1.6.0.jar.sha1,0, 1, 1, 100.0%, 0
lucene/analysis/analysis-module-build.xml,0, 1, 1, 100.0%, 0
lucene/queries/src/java/org/apache/lucene/queries/function/valuesource/ProductFloatFunction.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/tartarus/snowball/ext/EnglishStemmer.java,0, 1, 1, 100.0%, 0
lucene/analysis/morfologik/lib/morfologik-fsa-1.5.2.jar.sha1,0, 1, 1, 100.0%, 0
dev-tools/idea/lucene/grouping/grouping.iml,0, 1, 1, 100.0%, 0
dev-tools/idea/lucene/benchmark/benchmark.iml,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/cjk/TestCJKTokenizer.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/update/processor/TrimFieldUpdateProcessorFactory.java,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/index/params/FacetIndexingParams.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestDocValuesTypeCompatibility.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/cz/CzechAnalyzer.java,0, 2, 2, 50.0%, 0
solr/solrj/src/java/org/apache/solr/common/SolrInputDocument.java,0, 4, 4, 40.0%, 0
lucene/queries/src/java/org/apache/lucene/queries/function/valuesource/VectorValueSource.java,0, 3, 3, 33.33%, 0
lucene/analysis/stempel/ivy.xml,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/core/StopFilter.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/RegexpQuery.java,0, 3, 3, 33.33%, 0
solr/webapp/web/img/ico/jar.png,0, 1, 1, 100.0%, 0
lucene/analysis/uima/src/test/org/apache/lucene/analysis/uima/ae/OverridingParamsAEProviderTest.java,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/simpletext/SimpleTextTermVectorsReader.java,0, 5, 5, 45.45%, 0
solr/core/src/java/org/apache/solr/schema/ExchangeRateProvider.java,0, 3, 3, 40.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/th/ThaiWordFilter.java,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/util/collections/IntHashSet.java,0, 3, 3, 33.33%, 0
solr/core/src/java/org/apache/solr/analysis/ReversedWildcardFilterFactory.java,0, 3, 3, 33.33%, 0
solr/contrib/langid/src/resources/org/apache/solr/update/processor/langdetect-profiles/uk,0, 1, 1, 100.0%, 0
solr/contrib/analysis-extras/src/test/org/apache/solr/analysis/TestICUNormalizer2FilterFactory.java,0, 3, 3, 50.0%, 0
solr/solrj/src/java/org/apache/solr/common/cloud/Slice.java,0, 4, 4, 25.0%, 0
solr/example/solr/conf/velocity/header.vm,0, 3, 3, 50.0%, 0
solr/contrib/langid/src/resources/org/apache/solr/update/processor/langdetect-profiles/ur,0, 1, 1, 100.0%, 0
lucene/test-framework/src/java/org/apache/lucene/util/automaton/DaciukMihovAutomatonBuilder.java,0, 3, 3, 33.33%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/charfilter/htmlentity.py,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/analysis/SwedishLightStemFilterFactory.java,0, 3, 3, 33.33%, 0
lucene/grouping/src/java/org/apache/lucene/search/grouping/function/FunctionSecondPassGroupingCollector.java,0, 1, 1, 100.0%, 0
lucene/analysis/stempel/src/java/org/egothor/stemmer/Gener.java,0, 1, 1, 100.0%, 0
solr/webapp/web/WEB-INF/web.xml,0, 4, 4, 42.86%, 0
lucene/spatial/lib/spatial4j-LICENSE-ASL.txt,0, 1, 1, 100.0%, 0
solr/contrib/analysis-extras/src/test-files/analysis-extras/solr/conf/schema-icucollateoptions.xml,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/util/TokenFilterFactory.java,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/pt/PortugueseStemFilter.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/util/IndexableBinaryStringTools.java,0, 3, 3, 33.33%, 0
solr/solrj/src/test-files/solrj/sampleGroupResponse.xml,0, 1, 1, 100.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestIndexWriterOnDiskFull.java,0, 5, 5, 33.33%, 0
solr/core/src/test-files/solr/conf/solrconfig-caching.xml,0, 2, 2, 66.67%, 0
lucene/benchmark/scripts/compare.shingle.benchmark.tables.pl,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/search/PhraseQuery.java,0, 5, 5, 20.0%, 0
solr/core/src/java/org/apache/solr/update/processor/FieldMutatingUpdateProcessor.java,0, 4, 4, 50.0%, 0
solr/example/example-DIH/solr/rss/conf/synonyms.txt,0, 1, 1, 100.0%, 0
lucene/tools/build.xml,0, 2, 2, 66.67%, 0
solr/contrib/clustering/src/test/org/apache/solr/handler/clustering/DistributedClusteringComponentTest.java,0, 2, 2, 66.67%, 0
solr/core/src/java/org/apache/solr/search/DelegatingCollector.java,0, 4, 4, 25.0%, 0
solr/core/src/java/org/apache/solr/schema/FieldType.java,0, 6, 6, 37.5%, 0
solr/core/src/test-files/solr/conf/solrconfig-propinject.xml,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/util/TestSentinelIntSet.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/similarities/package.html,0, 2, 2, 66.67%, 0
solr/core/src/test/org/apache/solr/update/TestUpdate.java,0, 2, 2, 50.0%, 0
solr/core/src/test-files/solr/conf/solrconfig-enableplugin.xml,0, 4, 4, 25.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/lv/TestLatvianStemmer.java,0, 2, 2, 50.0%, 0
lucene/ivy-settings.xml,0, 1, 1, 100.0%, 0
solr/contrib/clustering/lib/carrot2-core-NOTICE.txt,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/response/transform/RenameFieldTransformer.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/util/TestRollingCharBuffer.java,0, 3, 3, 33.33%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/ext/TestExtensions.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/analysis/TestStandardFactories.java,0, 4, 4, 40.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/search/FacetResultsHandler.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/de/GermanNormalizationFilter.java,0, 2, 2, 50.0%, 0
solr/contrib/extraction/lib/poi-LICENSE-ASL.txt,0, 1, 1, 100.0%, 0
solr/core/src/test-files/solr/conf/schema-trie.xml,0, 2, 2, 66.67%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/xml/builders/BoostingQueryBuilder.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/analysis/TestHungarianLightStemFilterFactory.java,0, 4, 4, 25.0%, 0
lucene/core/src/java/org/apache/lucene/index/FieldInfo.java,0, 5, 5, 50.0%, 0
solr/core/src/java/org/apache/solr/search/QueryUtils.java,0, 4, 4, 25.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/de/GermanMinimalStemFilter.java,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/util/package.html,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/it/ItalianLightStemFilter.java,0, 2, 2, 50.0%, 0
lucene/analysis/kuromoji/src/java/org/apache/lucene/analysis/ja/dict/BinaryDictionary.java,0, 3, 3, 33.33%, 0
lucene/core/src/java/org/apache/lucene/util/MathUtil.java,0, 3, 3, 50.0%, 1
solr/LICENSE.txt,0, 4, 4, 62.5%, 0
solr/webapp/web/tpl/replication.html,0, 3, 3, 50.0%, 0
lucene/highlighter/src/java/org/apache/lucene/search/vectorhighlight/package.html,0, 2, 2, 50.0%, 0
solr/contrib/extraction/lib/apache-mime4j-dom-0.7.jar.sha1,0, 1, 1, 100.0%, 0
solr/example/solr/conf/lang/stopwords_fi.txt,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/search/similarities/DistributionLL.java,0, 2, 2, 50.0%, 0
lucene/facet/src/test/org/apache/lucene/facet/example/TestAdaptiveExample.java,0, 2, 2, 50.0%, 0
solr/core/src/test-files/solr/conf/hunspell-test.aff,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/index/SegmentWriteState.java,0, 4, 4, 50.0%, 0
solr/core/src/test/org/apache/solr/spelling/TestSuggestSpellingConverter.java,0, 3, 3, 33.33%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/surround/query/RewriteQuery.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/DisjunctionMaxQuery.java,0, 3, 3, 50.0%, 0
solr/core/src/java/org/apache/solr/analysis/JapaneseReadingFormFilterFactory.java,0, 3, 3, 33.33%, 0
lucene/core/src/java/org/apache/lucene/store/LockVerifyServer.java,0, 2, 2, 50.0%, 0
lucene/test-framework/src/java/org/apache/lucene/store/MockDirectoryWrapper.java,0, 4, 4, 50.0%, 1
lucene/analysis/common/src/test/org/apache/lucene/analysis/core/TestRandomChains.java,0, 3, 3, 71.43%, 1
lucene/core/src/java/org/apache/lucene/analysis/tokenattributes/TypeAttributeImpl.java,0, 2, 2, 50.0%, 0
lucene/analysis/kuromoji/src/test/org/apache/lucene/analysis/ja/dict/TestTokenInfoDictionary.java,0, 2, 2, 50.0%, 0
lucene/demo/src/resources/org/apache/lucene/demo/xmlparser/WEB-INF/data.tsv,0, 1, 1, 100.0%, 0
solr/example/solr/conf/lang/stopwords_ru.txt,0, 1, 1, 100.0%, 0
lucene/test-framework/src/java/org/apache/lucene/codecs/mocksep/MockSepDocValuesFormat.java,0, 4, 4, 25.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestAtomicUpdate.java,0, 4, 4, 25.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestTransactionRollback.java,0, 5, 5, 20.0%, 0
lucene/facet/src/java/org/apache/lucene/util/encoding/ChunksIntEncoder.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/PostingsWriterBase.java,0, 3, 3, 33.33%, 0
solr/contrib/dataimporthandler/src/test/org/apache/solr/handler/dataimport/TestSqlEntityProcessorDelta.java,0, 3, 3, 50.0%, 0
solr/solrj/src/java/org/apache/solr/client/solrj/request/UpdateRequest.java,0, 4, 4, 25.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/memory/MemoryPostingsFormat.java,0, 6, 6, 38.46%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/bg/TestBulgarianAnalyzer.java,0, 2, 2, 66.67%, 0
solr/contrib/clustering/src/java/org/apache/solr/handler/clustering/DocumentClusteringEngine.java,0, 2, 2, 50.0%, 0
solr/contrib/dataimporthandler/src/java/org/apache/solr/handler/dataimport/config/Script.java,0, 2, 2, 50.0%, 0
lucene/analysis/icu/src/test/org/apache/lucene/analysis/icu/TestICUNormalizer2Filter.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/analysis/tokenattributes/CharTermAttribute.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/spelling/ConjunctionSolrSpellChecker.java,0, 2, 2, 80.0%, 0
solr/core/src/java/org/apache/solr/update/processor/DefaultValueUpdateProcessorFactory.java,0, 1, 1, 100.0%, 0
solr/contrib/analysis-extras/src/test/org/apache/solr/analysis/TestStempelPolishStemFilterFactory.java,0, 3, 3, 33.33%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/charfilter/HTMLCharacterEntities.jflex,0, 2, 2, 50.0%, 0
solr/core/src/test-files/solr/conf/hyphenation.dtd,0, 1, 1, 100.0%, 0
solr/contrib/dataimporthandler/src/java/org/apache/solr/handler/dataimport/FileListEntityProcessor.java,0, 2, 2, 75.0%, 0
solr/contrib/dataimporthandler/src/test-files/dih/solr/conf/dataimport-schema.xml,0, 4, 4, 40.0%, 0
lucene/analysis/uima/src/java/org/apache/lucene/analysis/uima/UIMABaseAnalyzer.java,0, 1, 1, 100.0%, 0
solr/solrj/src/java/org/apache/solr/common/params/TermsParams.java,0, 2, 2, 50.0%, 0
solr/contrib/dataimporthandler/src/test/org/apache/solr/handler/dataimport/TestEvaluatorBag.java,0, 3, 3, 50.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestBooleanMinShouldMatch.java,0, 4, 4, 40.0%, 0
lucene/facet/src/java/org/apache/lucene/util/encoding/EightFlagsIntDecoder.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/index/InvertedDocConsumerPerField.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/analysis/TrieTokenizerFactory.java,0, 4, 4, 40.0%, 0
solr/solrj/src/test/org/apache/solr/client/solrj/request/TestUpdateRequestCodec.java,0, 4, 4, 25.0%, 0
solr/solrj/src/test-files/solrj/solr/shared/conf/solrconfig.xml,0, 4, 4, 40.0%, 0
lucene/queryparser/docs/xml/cctree.js,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/util/packed/Direct32.java,0, 4, 4, 40.0%, 0
lucene/sandbox/src/java/org/apache/lucene/sandbox/queries/DuplicateFilter.java,0, 2, 2, 66.67%, 0
solr/contrib/velocity/lib/commons-beanutils-1.7.0.jar.sha1,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/util/SetOnce.java,0, 2, 2, 50.0%, 0
solr/contrib/analysis-extras/README.txt,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/no/TestNorwegianLightStemFilter.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/el/GreekStemFilter.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/pattern/TestPatternTokenizer.java,0, 3, 3, 33.33%, 0
lucene/core/src/test/org/apache/lucene/index/TestNoDeletionPolicy.java,0, 4, 4, 25.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/no/NorwegianMinimalStemFilter.java,0, 2, 2, 50.0%, 0
README.txt,0, 3, 3, 50.0%, 0
lucene/core/src/java/org/apache/lucene/store/IOContext.java,0, 2, 2, 50.0%, 0
lucene/facet/src/test/org/apache/lucene/util/UnsafeByteArrayOutputStreamTest.java,0, 2, 2, 50.0%, 0
lucene/test-framework/src/java/org/apache/lucene/util/automaton/AutomatonTestUtil.java,0, 3, 3, 33.33%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/processors/TermRangeQueryNodeProcessor.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/xml/DisjunctionMaxQuery.xml,0, 1, 1, 100.0%, 0
lucene/queries/src/java/org/apache/lucene/queries/package.html,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/search/NGramPhraseQuery.java,0, 2, 2, 50.0%, 0
lucene/grouping/src/java/org/apache/lucene/search/grouping/AbstractDistinctValuesCollector.java,0, 1, 1, 100.0%, 0
solr/contrib/dataimporthandler/src/java/org/apache/solr/handler/dataimport/DataSource.java,0, 3, 3, 60.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/builders/MatchAllDocsQueryNodeBuilder.java,0, 2, 2, 50.0%, 0
lucene/facet/src/test/org/apache/lucene/util/encoding/EncodingSpeed.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/StoredFieldsReader.java,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/update/SolrCoreState.java,0, 2, 2, 60.0%, 0
solr/core/src/java/org/apache/solr/search/SolrIndexSearcher.java,7, 6, 13, 23.68%, 0
solr/core/src/java/org/apache/solr/search/function/distance/GeohashHaversineFunction.java,0, 6, 6, 28.57%, 0
solr/webapp/web/img/ico/arrow-000-small.png,0, 1, 1, 100.0%, 0
solr/contrib/velocity/lib/commons-collections-LICENSE-ASL.txt,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/request/SolrQueryRequest.java,0, 2, 2, 50.0%, 0
solr/example/example-DIH/README.txt,0, 2, 2, 50.0%, 0
lucene/queries/src/java/org/apache/lucene/queries/function/valuesource/JoinDocFreqValueSource.java,0, 5, 5, 20.0%, 0
lucene/core/src/java/org/apache/lucene/index/IndexFileDeleter.java,0, 3, 3, 77.78%, 0
solr/core/src/test/org/apache/solr/update/processor/URLClassifyProcessorTest.java,0, 2, 2, 50.0%, 0
lucene/join/src/java/org/apache/lucene/search/join/ToParentBlockJoinQuery.java,0, 3, 3, 40.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestFilteredSearch.java,0, 5, 5, 20.0%, 0
solr/core/src/test/org/apache/solr/cloud/AbstractDistributedZkTestCase.java,0, 5, 5, 54.55%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/de/deminimaltestdata.zip,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/util/encoding/DGapIntEncoder.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/index/unsupported.19.nocfs.zip,0, 1, 1, 100.0%, 0
solr/contrib/langid/src/java/org/apache/solr/update/processor/LangDetectLanguageIdentifierUpdateProcessor.java,0, 2, 2, 50.0%, 0
solr/contrib/extraction/src/test-files/extraction/password-is-solrcell.docx,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/handler/loader/CSVLoaderBase.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/FilteredDocIdSet.java,0, 4, 4, 25.0%, 0
solr/core/src/test/org/apache/solr/update/UpdateParamsTest.java,0, 4, 4, 25.0%, 0
solr/contrib/uima/lib/WhitespaceTokenizer-2.3.1.jar.sha1,0, 1, 1, 100.0%, 0
lucene/analysis/stempel/src/java/org/egothor/stemmer/Reduce.java,0, 1, 1, 100.0%, 0
lucene/analysis/stempel/src/test/org/egothor/stemmer/TestCompile.java,0, 1, 1, 100.0%, 0
lucene/misc/ivy.xml,0, 1, 1, 100.0%, 0
lucene/core/src/test/org/apache/lucene/util/TestRamUsageEstimator.java,0, 4, 4, 57.14%, 0
lucene/benchmark/conf/facets.alg,0, 1, 1, 100.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/ReutersQueryMaker.java,0, 2, 2, 50.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/CloseReaderTask.java,0, 2, 2, 50.0%, 0
solr/core/src/test-files/lib-dirs/d/d1/empty-file-d1.txt,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/search/grouping/endresulttransformer/MainEndResultTransformer.java,0, 1, 1, 100.0%, 0
lucene/queries/src/java/org/apache/lucene/queries/function/valuesource/QueryValueSource.java,0, 4, 4, 25.0%, 0
solr/core/src/java/org/apache/solr/analysis/HyphenatedWordsFilterFactory.java,0, 3, 3, 33.33%, 0
lucene/core/src/java/org/apache/lucene/search/FieldCacheTermsFilter.java,0, 3, 3, 33.33%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/standard/std34/package.html,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/request/PerSegmentSingleValuedFaceting.java,0, 5, 5, 50.0%, 0
solr/core/src/java/org/apache/solr/analysis/NGramFilterFactory.java,0, 3, 3, 33.33%, 0
solr/core/src/java/org/apache/solr/analysis/JapanesePartOfSpeechStopFilterFactory.java,0, 3, 3, 60.0%, 0
solr/core/src/test/org/apache/solr/schema/CopyFieldTest.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/analysis/TestLatvianStemFilterFactory.java,0, 4, 4, 25.0%, 0
lucene/misc/src/java/org/apache/lucene/document/package.html,0, 1, 1, 100.0%, 0
solr/core/src/test-files/solr/conf/currency.xml,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/appending/AppendingCodec.java,0, 4, 4, 40.0%, 0
lucene/highlighter/build.xml,0, 1, 1, 100.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestNumericRangeQuery32.java,0, 5, 5, 33.33%, 0
lucene/core/src/java/org/apache/lucene/util/packed/package.html,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/en/EnglishMinimalStemFilter.java,0, 2, 2, 50.0%, 0
solr/contrib/velocity/src/java/org/apache/solr/response/VelocityResponseWriter.java,0, 3, 3, 33.33%, 0
solr/core/src/test/org/apache/solr/core/ResourceLoaderTest.java,0, 3, 3, 33.33%, 0
lucene/core/src/java/org/apache/lucene/util/automaton/Lev2ParametricDescription.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/builders/MultiPhraseQueryNodeBuilder.java,0, 2, 2, 50.0%, 0
lucene/test-framework/src/java/org/apache/lucene/util/TestRuleFieldCacheSanity.java,0, 2, 2, 50.0%, 0
solr/contrib/analysis-extras/src/test/org/apache/solr/schema/TestICUCollationField.java,0, 3, 3, 66.67%, 0
lucene/analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/WordType.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/fr/FrenchStemFilter.java,0, 2, 2, 50.0%, 0
solr/contrib/analysis-extras/src/java/org/apache/solr/analysis/StempelPolishStemFilterFactory.java,0, 3, 3, 50.0%, 0
solr/example/solr/conf/lang/stopwords_hi.txt,0, 1, 1, 100.0%, 0
solr/solrj/src/java/org/apache/solr/client/solrj/request/UpdateRequestExt.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/resources/org/apache/lucene/analysis/hy/stopwords.txt,0, 1, 1, 100.0%, 0
lucene/test-framework/src/resources/META-INF/services/org.apache.lucene.codecs.PostingsFormat,0, 1, 1, 100.0%, 0
dev-tools/maven/pom.xml.template,9, 4, 13, 62.67%, 0
lucene/core/src/java/org/apache/lucene/codecs/DocValuesFormat.java,0, 4, 4, 40.0%, 0
lucene/core/src/java/org/apache/lucene/util/automaton/MinimizationOperations.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/store/ByteArrayDataOutput.java,0, 3, 3, 33.33%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/quality/QualityStats.java,0, 2, 2, 50.0%, 0
solr/core/src/test-files/solr/conf/solrconfig-nocache.xml,0, 2, 2, 50.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/RandomFacetSource.java,0, 2, 2, 50.0%, 0
lucene/analysis/icu/src/data/uax29/Myanmar.rbbi,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/index/FieldsEnum.java,0, 2, 2, 50.0%, 0
solr/contrib/extraction/lib/apache-mime4j-dom-NOTICE.txt,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/index/ByteSliceReader.java,0, 2, 2, 50.0%, 0
lucene/test-framework/src/java/org/apache/lucene/codecs/lucene3x/PreFlexRWSkipListWriter.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestScoreCachingWrappingScorer.java,0, 3, 3, 33.33%, 0
solr/core/src/test-files/solr/conf/wdftypes.txt,0, 1, 1, 100.0%, 0
solr/contrib/clustering/src/java/org/apache/solr/handler/clustering/carrot2/SolrStopwordsCarrot2LexicalDataFactory.java,0, 5, 5, 33.33%, 0
solr/core/src/java/org/apache/solr/search/OldLuceneQParserPlugin.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/util/SentinelIntSet.java,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/handler/TestReplicationHandler.java,3, 6, 9, 28.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/demohtml/HTMLParser.jj,0, 1, 1, 100.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/classic/QueryParser.java,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/schema/TestBinaryField.java,0, 5, 5, 33.33%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/builders/GroupQueryNodeBuilder.java,0, 2, 2, 50.0%, 0
solr/solrj/src/java/org/apache/solr/common/params/MapSolrParams.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestPrefixInBooleanQuery.java,0, 4, 4, 33.33%, 0
